Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,
03-15-2021 04:00,16-03-2021 03:04,Ludhiana,430,FIREARM OFFENSE,22,F,Firearm,Fire Accident,14,No,
03-15-2021 05:00,15-03-2021 10:45,Kolkata,538,HOMICIDE,13,F,Blunt Object,Other Crime,11,Yes,
03-15-2021 06:00,15-03-2021 16:07,Hyderabad,407,VEHICLE - STOLEN,73,F,Poison,Violent Crime,16,Yes,
03-15-2021 07:00,16-03-2021 00:23,Mumbai,144,VANDALISM,23,F,Knife,Other Crime,7,No,
03-15-2021 08:00,15-03-2021 14:35,Ludhiana,121,ROBBERY,47,F,None,Violent Crime,7,Yes,
03-15-2021 09:00,15-03-2021 16:54,Mumbai,475,PUBLIC INTOXICATION,28,F,Firearm,Other Crime,11,Yes,
03-15-2021 10:00,15-03-2021 11:03,Thane,407,FRAUD,40,F,Poison,Other Crime,3,Yes,
03-15-2021 11:00,16-03-2021 06:25,Bangalore,559,ARSON,69,F,Poison,Fire Accident,3,No,
03-15-2021 12:00,16-03-2021 08:45,Kanpur,339,DOMESTIC VIOLENCE,78,F,None,Violent Crime,10,Yes,
03-15-2021 13:00,16-03-2021 04:13,Chennai,536,FRAUD,39,M,Poison,Other Crime,12,No,
03-15-2021 14:00,16-03-2021 00:07,Ahmedabad,103,PUBLIC INTOXICATION,58,F,Blunt Object,Other Crime,9,Yes,
03-15-2021 15:00,16-03-2021 04:20,Jaipur,266,SEXUAL ASSAULT,75,M,Blunt Object,Violent Crime,19,No,
03-15-2021 16:00,16-03-2021 14:27,Hyderabad,295,DOMESTIC VIOLENCE,22,F,Poison,Violent Crime,5,No,
03-15-2021 17:00,16-03-2021 02:06,Thane,332,DRUG OFFENSE,28,M,Other,Other Crime,5,Yes,
03-15-2021 18:00,16-03-2021 07:43,Hyderabad,180,FRAUD,63,M,Poison,Other Crime,12,Yes,
03-15-2021 19:00,16-03-2021 12:37,Kolkata,596,DOMESTIC VIOLENCE,51,F,Other,Violent Crime,18,Yes,
03-15-2021 20:00,16-03-2021 16:11,Jaipur,307,DRUG OFFENSE,38,M,Poison,Other Crime,9,No,
03-15-2021 21:00,16-03-2021 11:10,Jaipur,475,IDENTITY THEFT,36,F,Explosives,Violent Crime,19,Yes,
03-15-2021 22:00,16-03-2021 02:44,Mumbai,429,CYBERCRIME,76,M,Blunt Object,Other Crime,8,Yes,
03-15-2021 23:00,16-03-2021 08:28,Chennai,271,FIREARM OFFENSE,60,F,Poison,Fire Accident,9,Yes,
03-16-2021 00:00,16-03-2021 23:54,Thane,347,KIDNAPPING,49,M,Blunt Object,Other Crime,12,Yes,
03-16-2021 01:00,16-03-2021 17:58,Mumbai,274,EXTORTION,25,F,Poison,Other Crime,1,Yes,
03-16-2021 02:00,16-03-2021 17:52,Chennai,196,VEHICLE - STOLEN,74,F,Knife,Violent Crime,7,Yes,
03-16-2021 03:00,16-03-2021 03:21,Jaipur,132,KIDNAPPING,77,F,None,Other Crime,12,No,
03-16-2021 04:00,17-03-2021 00:10,Surat,432,ASSAULT,67,F,None,Violent Crime,5,No,
03-16-2021 05:00,16-03-2021 15:00,Nashik,119,COUNTERFEITING,67,F,Firearm,Other Crime,7,No,
03-16-2021 06:00,16-03-2021 18:41,Surat,121,VEHICLE - STOLEN,58,F,Knife,Violent Crime,6,Yes,
03-16-2021 07:00,16-03-2021 19:20,Bangalore,468,DOMESTIC VIOLENCE,55,F,Poison,Violent Crime,13,No,
03-16-2021 08:00,16-03-2021 11:30,Hyderabad,578,VANDALISM,45,F,Firearm,Other Crime,15,Yes,
03-16-2021 09:00,16-03-2021 14:47,Kolkata,208,ARSON,45,M,Poison,Fire Accident,1,Yes,
03-16-2021 10:00,16-03-2021 15:45,Hyderabad,377,IDENTITY THEFT,21,M,Other,Violent Crime,12,No,
03-16-2021 11:00,17-03-2021 01:01,Jaipur,353,SEXUAL ASSAULT,65,M,Other,Violent Crime,10,Yes,
03-16-2021 12:00,16-03-2021 22:19,Surat,269,KIDNAPPING,75,F,None,Other Crime,3,No,
03-16-2021 13:00,17-03-2021 11:59,Chennai,392,SHOPLIFTING,14,M,Other,Other Crime,7,Yes,
03-16-2021 14:00,17-03-2021 02:56,Mumbai,183,DRUG OFFENSE,13,M,Blunt Object,Other Crime,18,Yes,
03-16-2021 15:00,17-03-2021 06:16,Kolkata,254,VANDALISM,70,M,Firearm,Other Crime,18,No,
03-16-2021 16:00,17-03-2021 08:25,Srinagar,183,CYBERCRIME,44,M,Firearm,Other Crime,12,No,
03-16-2021 17:00,16-03-2021 23:38,Nagpur,129,IDENTITY THEFT,54,F,Explosives,Violent Crime,18,Yes,
03-16-2021 18:00,17-03-2021 11:06,Agra,361,TRAFFIC VIOLATION,41,F,Explosives,Traffic Fatality,14,Yes,
03-16-2021 19:00,16-03-2021 22:45,Ahmedabad,225,SEXUAL ASSAULT,21,F,Other,Violent Crime,18,No,
03-16-2021 20:00,17-03-2021 14:32,Mumbai,591,DOMESTIC VIOLENCE,69,F,Explosives,Violent Crime,13,No,
03-16-2021 21:00,17-03-2021 10:21,Jaipur,295,HOMICIDE,17,M,Blunt Object,Other Crime,13,Yes,
03-16-2021 22:00,17-03-2021 19:48,Srinagar,181,SHOPLIFTING,36,F,None,Other Crime,13,No,
03-16-2021 23:00,17-03-2021 13:53,Visakhapatnam,197,KIDNAPPING,33,M,None,Other Crime,6,No,
03-17-2021 00:00,17-03-2021 13:50,Mumbai,166,HOMICIDE,75,M,None,Other Crime,7,No,
03-17-2021 01:00,17-03-2021 11:32,Pune,560,FRAUD,52,F,Blunt Object,Other Crime,18,Yes,
03-17-2021 02:00,17-03-2021 08:52,Kolkata,292,FIREARM OFFENSE,75,F,None,Fire Accident,12,No,
03-17-2021 03:00,17-03-2021 22:54,Bangalore,463,ILLEGAL POSSESSION,45,F,Other,Other Crime,6,Yes,
03-17-2021 04:00,17-03-2021 12:52,Bangalore,410,VANDALISM,27,F,Poison,Other Crime,3,Yes,
03-17-2021 05:00,17-03-2021 21:46,Delhi,296,SHOPLIFTING,38,F,None,Other Crime,7,Yes,
03-17-2021 06:00,17-03-2021 14:58,Delhi,494,DRUG OFFENSE,64,M,Explosives,Other Crime,9,Yes,
03-17-2021 07:00,17-03-2021 13:10,Hyderabad,147,IDENTITY THEFT,67,F,Poison,Violent Crime,5,Yes,
03-17-2021 08:00,18-03-2021 04:57,Jaipur,119,FRAUD,71,F,None,Other Crime,10,No,
03-17-2021 09:00,18-03-2021 01:25,Chennai,166,TRAFFIC VIOLATION,54,F,Explosives,Traffic Fatality,1,No,
03-17-2021 10:00,17-03-2021 13:02,Kolkata,313,KIDNAPPING,78,F,Other,Other Crime,12,No,
03-17-2021 11:00,17-03-2021 13:08,Mumbai,454,ARSON,35,M,Explosives,Fire Accident,10,No,
03-17-2021 12:00,17-03-2021 20:12,Chennai,207,VANDALISM,38,M,Other,Other Crime,11,No,
03-17-2021 13:00,17-03-2021 23:11,Pune,518,TRAFFIC VIOLATION,42,F,Explosives,Traffic Fatality,3,Yes,
03-17-2021 14:00,17-03-2021 22:46,Hyderabad,381,PUBLIC INTOXICATION,12,F,Poison,Other Crime,3,Yes,
03-17-2021 15:00,18-03-2021 11:30,Bangalore,135,ROBBERY,13,M,Blunt Object,Violent Crime,6,No,
03-17-2021 16:00,18-03-2021 05:40,Bhopal,467,EXTORTION,18,F,Explosives,Other Crime,2,Yes,
03-17-2021 17:00,18-03-2021 00:09,Kolkata,541,BURGLARY,14,F,Explosives,Other Crime,2,No,
03-17-2021 18:00,18-03-2021 03:43,Bangalore,531,TRAFFIC VIOLATION,58,F,Knife,Traffic Fatality,17,No,
03-17-2021 19:00,18-03-2021 15:28,Bangalore,159,IDENTITY THEFT,29,F,Firearm,Violent Crime,17,Yes,
03-17-2021 20:00,18-03-2021 11:46,Chennai,510,FRAUD,14,M,Explosives,Other Crime,11,Yes,
03-17-2021 21:00,18-03-2021 01:08,Ghaziabad,340,ROBBERY,16,F,Other,Violent Crime,18,Yes,
03-17-2021 22:00,18-03-2021 07:07,Lucknow,502,BURGLARY,66,M,Explosives,Other Crime,4,Yes,
03-17-2021 23:00,18-03-2021 21:31,Hyderabad,199,EXTORTION,16,F,Knife,Other Crime,14,Yes,
03-18-2021 00:00,18-03-2021 23:22,Bangalore,132,SHOPLIFTING,16,F,Other,Other Crime,3,No,
03-18-2021 01:00,18-03-2021 10:59,Ahmedabad,491,PUBLIC INTOXICATION,35,M,None,Other Crime,18,Yes,
03-18-2021 02:00,18-03-2021 11:19,Bangalore,173,BURGLARY,74,M,Other,Other Crime,4,No,
03-18-2021 03:00,18-03-2021 10:14,Chennai,238,VEHICLE - STOLEN,53,M,Firearm,Violent Crime,1,Yes,
03-18-2021 04:00,18-03-2021 13:15,Indore,591,KIDNAPPING,49,F,Poison,Other Crime,10,No,
03-18-2021 05:00,18-03-2021 12:44,Mumbai,130,TRAFFIC VIOLATION,32,M,None,Traffic Fatality,5,No,
03-18-2021 06:00,18-03-2021 12:49,Mumbai,100,DOMESTIC VIOLENCE,25,F,Explosives,Violent Crime,5,No,
03-18-2021 07:00,19-03-2021 03:27,Bhopal,189,SHOPLIFTING,79,M,Explosives,Other Crime,16,No,
03-18-2021 08:00,18-03-2021 19:16,Delhi,231,IDENTITY THEFT,67,F,Blunt Object,Violent Crime,19,No,
03-18-2021 09:00,18-03-2021 11:41,Pune,168,IDENTITY THEFT,38,F,Blunt Object,Violent Crime,19,No,
03-18-2021 10:00,18-03-2021 13:09,Mumbai,276,VEHICLE - STOLEN,54,F,Other,Violent Crime,1,Yes,
03-18-2021 11:00,18-03-2021 14:16,Ludhiana,157,ARSON,76,F,Explosives,Fire Accident,1,Yes,
03-18-2021 12:00,18-03-2021 21:39,Rajkot,583,ROBBERY,42,F,Knife,Violent Crime,1,Yes,
03-18-2021 13:00,18-03-2021 20:46,Vasai,527,DOMESTIC VIOLENCE,20,M,Explosives,Violent Crime,3,Yes,
03-18-2021 14:00,19-03-2021 01:18,Surat,481,KIDNAPPING,43,F,Firearm,Other Crime,9,No,
03-18-2021 15:00,19-03-2021 06:44,Chennai,117,COUNTERFEITING,68,F,Knife,Other Crime,9,Yes,
03-18-2021 16:00,18-03-2021 19:30,Pune,330,FRAUD,24,F,Firearm,Other Crime,18,No,
03-18-2021 17:00,19-03-2021 03:25,Delhi,439,FRAUD,73,F,None,Other Crime,15,Yes,
03-18-2021 18:00,19-03-2021 09:57,Ludhiana,278,KIDNAPPING,71,M,Firearm,Other Crime,2,Yes,
03-18-2021 19:00,19-03-2021 15:02,Pune,183,EXTORTION,22,M,Firearm,Other Crime,1,Yes,
03-18-2021 20:00,19-03-2021 02:06,Nashik,459,SEXUAL ASSAULT,33,F,Blunt Object,Violent Crime,3,No,
03-18-2021 21:00,19-03-2021 08:02,Hyderabad,302,ASSAULT,27,F,Explosives,Violent Crime,10,No,
03-18-2021 22:00,19-03-2021 17:50,Kanpur,499,SEXUAL ASSAULT,75,F,Other,Violent Crime,6,Yes,
03-18-2021 23:00,19-03-2021 00:33,Ludhiana,596,ROBBERY,24,F,Poison,Violent Crime,3,Yes,
03-19-2021 00:00,19-03-2021 15:14,Delhi,475,COUNTERFEITING,79,F,None,Other Crime,13,No,
03-19-2021 01:00,19-03-2021 22:58,Jaipur,520,HOMICIDE,10,F,None,Other Crime,7,Yes,
03-19-2021 02:00,19-03-2021 03:17,Bhopal,109,ILLEGAL POSSESSION,17,M,Other,Other Crime,6,Yes,
03-19-2021 03:00,19-03-2021 11:34,Delhi,310,EXTORTION,11,F,Other,Other Crime,19,No,
03-19-2021 04:00,19-03-2021 13:21,Mumbai,155,BURGLARY,38,F,Firearm,Other Crime,16,No,
03-19-2021 05:00,19-03-2021 21:11,Pune,583,PUBLIC INTOXICATION,26,F,Knife,Other Crime,2,Yes,
03-19-2021 06:00,19-03-2021 18:41,Delhi,240,HOMICIDE,39,F,Knife,Other Crime,18,No,
03-19-2021 07:00,19-03-2021 20:31,Delhi,493,KIDNAPPING,72,M,Poison,Other Crime,18,Yes,
03-19-2021 08:00,19-03-2021 14:54,Pune,462,KIDNAPPING,11,F,Knife,Other Crime,12,No,
03-19-2021 09:00,19-03-2021 11:51,Delhi,431,ROBBERY,45,F,None,Violent Crime,11,No,
03-19-2021 10:00,20-03-2021 08:36,Mumbai,254,FRAUD,31,F,Other,Other Crime,15,Yes,
03-19-2021 11:00,19-03-2021 21:05,Hyderabad,571,ASSAULT,70,F,Poison,Violent Crime,7,Yes,
03-19-2021 12:00,19-03-2021 20:58,Delhi,310,ROBBERY,52,F,Firearm,Violent Crime,4,No,
03-19-2021 13:00,19-03-2021 13:53,Kolkata,417,DOMESTIC VIOLENCE,22,M,Other,Violent Crime,1,Yes,
03-19-2021 14:00,19-03-2021 20:32,Delhi,189,SHOPLIFTING,65,M,Firearm,Other Crime,6,No,
03-19-2021 15:00,19-03-2021 17:52,Chennai,423,DRUG OFFENSE,27,F,Poison,Other Crime,17,No,
03-19-2021 16:00,19-03-2021 22:23,Ludhiana,237,PUBLIC INTOXICATION,24,F,None,Other Crime,3,Yes,
03-19-2021 17:00,19-03-2021 21:23,Mumbai,330,ILLEGAL POSSESSION,35,F,Knife,Other Crime,8,No,
03-19-2021 18:00,20-03-2021 14:53,Ahmedabad,231,KIDNAPPING,59,F,Firearm,Other Crime,10,Yes,
03-19-2021 19:00,20-03-2021 04:54,Agra,163,ROBBERY,54,M,Firearm,Violent Crime,8,No,
03-19-2021 20:00,20-03-2021 13:26,Bhopal,159,CYBERCRIME,28,M,None,Other Crime,13,No,
03-19-2021 21:00,20-03-2021 19:29,Jaipur,170,FRAUD,38,F,Explosives,Other Crime,9,Yes,
03-19-2021 22:00,20-03-2021 04:38,Delhi,457,FIREARM OFFENSE,18,F,Firearm,Fire Accident,10,Yes,
03-19-2021 23:00,20-03-2021 04:47,Mumbai,243,SHOPLIFTING,35,M,Poison,Other Crime,18,No,
03-20-2021 00:00,20-03-2021 21:18,Bangalore,207,PUBLIC INTOXICATION,18,F,Other,Other Crime,4,No,
03-20-2021 01:00,20-03-2021 13:23,Faridabad,435,ARSON,51,F,Firearm,Fire Accident,9,Yes,
03-20-2021 02:00,20-03-2021 10:32,Mumbai,386,DRUG OFFENSE,60,F,Knife,Other Crime,6,Yes,
03-20-2021 03:00,20-03-2021 18:43,Lucknow,101,KIDNAPPING,46,F,Knife,Other Crime,19,No,
03-20-2021 04:00,20-03-2021 09:46,Bhopal,157,CYBERCRIME,41,F,Firearm,Other Crime,16,Yes,
03-20-2021 05:00,21-03-2021 01:23,Ahmedabad,122,ARSON,23,F,Poison,Fire Accident,2,Yes,
03-20-2021 06:00,20-03-2021 20:59,Pune,237,FRAUD,74,M,None,Other Crime,15,No,
03-20-2021 07:00,21-03-2021 06:07,Bangalore,283,ASSAULT,79,M,None,Violent Crime,3,Yes,
03-20-2021 08:00,21-03-2021 04:56,Mumbai,223,PUBLIC INTOXICATION,11,F,Knife,Other Crime,18,No,
03-20-2021 09:00,20-03-2021 18:34,Hyderabad,446,IDENTITY THEFT,76,F,Blunt Object,Violent Crime,1,No,
03-20-2021 10:00,21-03-2021 04:20,Kolkata,253,FRAUD,39,F,Poison,Other Crime,5,Yes,
03-20-2021 11:00,20-03-2021 12:56,Delhi,129,ROBBERY,49,F,Poison,Violent Crime,5,Yes,
03-20-2021 12:00,20-03-2021 18:19,Pune,236,FRAUD,32,F,Explosives,Other Crime,9,Yes,
03-20-2021 13:00,21-03-2021 09:52,Ghaziabad,456,KIDNAPPING,74,F,Poison,Other Crime,11,Yes,
03-20-2021 14:00,21-03-2021 07:14,Bangalore,549,SHOPLIFTING,66,F,Knife,Other Crime,11,Yes,
03-20-2021 15:00,20-03-2021 21:02,Bangalore,432,ARSON,22,F,Explosives,Fire Accident,10,No,
03-20-2021 16:00,21-03-2021 15:12,Delhi,343,KIDNAPPING,38,F,Other,Other Crime,17,Yes,
03-20-2021 17:00,21-03-2021 10:26,Kolkata,359,EXTORTION,52,F,None,Other Crime,5,Yes,
03-20-2021 18:00,21-03-2021 04:05,Delhi,424,VANDALISM,48,F,Blunt Object,Other Crime,7,Yes,
03-20-2021 19:00,21-03-2021 11:25,Bangalore,159,TRAFFIC VIOLATION,71,F,Explosives,Traffic Fatality,12,No,
03-20-2021 20:00,21-03-2021 18:55,Delhi,369,DOMESTIC VIOLENCE,51,M,Other,Violent Crime,16,Yes,
03-20-2021 21:00,21-03-2021 13:07,Jaipur,338,DOMESTIC VIOLENCE,12,F,Poison,Violent Crime,9,Yes,
03-20-2021 22:00,21-03-2021 08:42,Jaipur,122,VEHICLE - STOLEN,36,F,Blunt Object,Violent Crime,18,No,
03-20-2021 23:00,21-03-2021 02:49,Delhi,520,PUBLIC INTOXICATION,36,M,None,Other Crime,18,Yes,
03-21-2021 00:00,21-03-2021 18:50,Mumbai,560,VANDALISM,66,M,Knife,Other Crime,16,No,
03-21-2021 01:00,21-03-2021 10:23,Jaipur,112,ILLEGAL POSSESSION,26,F,Poison,Other Crime,16,Yes,
03-21-2021 02:00,21-03-2021 08:18,Kolkata,214,SEXUAL ASSAULT,51,M,Firearm,Violent Crime,8,No,
03-21-2021 03:00,21-03-2021 17:13,Ahmedabad,255,BURGLARY,11,F,Other,Other Crime,11,Yes,
03-21-2021 04:00,21-03-2021 05:09,Varanasi,340,ASSAULT,27,F,Other,Violent Crime,12,No,
03-21-2021 05:00,21-03-2021 16:27,Bhopal,133,DOMESTIC VIOLENCE,29,F,Explosives,Violent Crime,10,No,
03-21-2021 06:00,22-03-2021 03:28,Hyderabad,331,TRAFFIC VIOLATION,74,M,Explosives,Traffic Fatality,1,Yes,
03-21-2021 07:00,21-03-2021 10:01,Hyderabad,327,FIREARM OFFENSE,72,F,Explosives,Fire Accident,4,No,
03-21-2021 08:00,21-03-2021 14:01,Ahmedabad,413,TRAFFIC VIOLATION,78,F,Blunt Object,Traffic Fatality,13,No,
03-21-2021 09:00,21-03-2021 23:33,Patna,512,HOMICIDE,39,F,Firearm,Other Crime,5,No,
03-21-2021 10:00,21-03-2021 15:07,Bangalore,371,EXTORTION,22,M,Blunt Object,Other Crime,12,No,
03-21-2021 11:00,22-03-2021 08:04,Thane,538,ILLEGAL POSSESSION,19,M,Explosives,Other Crime,11,No,
03-21-2021 12:00,22-03-2021 06:17,Ahmedabad,460,FRAUD,23,F,Knife,Other Crime,12,Yes,
03-21-2021 13:00,21-03-2021 20:39,Kolkata,277,FIREARM OFFENSE,40,M,Other,Fire Accident,5,Yes,
03-21-2021 14:00,22-03-2021 04:12,Kanpur,596,ASSAULT,35,M,Firearm,Violent Crime,15,Yes,
03-21-2021 15:00,21-03-2021 18:25,Patna,120,IDENTITY THEFT,38,F,Blunt Object,Violent Crime,11,Yes,
03-21-2021 16:00,21-03-2021 19:37,Bangalore,404,FRAUD,45,F,Explosives,Other Crime,5,Yes,
03-21-2021 17:00,22-03-2021 13:31,Kanpur,157,ASSAULT,10,F,Blunt Object,Violent Crime,12,No,
03-21-2021 18:00,22-03-2021 08:04,Chennai,578,KIDNAPPING,50,F,Explosives,Other Crime,19,Yes,
03-21-2021 19:00,22-03-2021 17:38,Kolkata,367,IDENTITY THEFT,66,M,Other,Violent Crime,11,No,
03-21-2021 20:00,22-03-2021 11:18,Pune,196,VANDALISM,21,F,Knife,Other Crime,13,Yes,
03-21-2021 21:00,22-03-2021 17:00,Delhi,455,HOMICIDE,32,F,Blunt Object,Other Crime,5,Yes,
03-21-2021 22:00,22-03-2021 18:36,Kanpur,167,SHOPLIFTING,16,M,Other,Other Crime,18,Yes,
03-21-2021 23:00,22-03-2021 17:00,Delhi,306,DOMESTIC VIOLENCE,27,F,Other,Violent Crime,15,No,
03-22-2021 00:00,22-03-2021 19:18,Lucknow,286,CYBERCRIME,78,M,Firearm,Other Crime,2,Yes,
03-22-2021 01:00,22-03-2021 15:14,Bangalore,491,ROBBERY,14,F,Firearm,Violent Crime,6,No,
03-22-2021 02:00,22-03-2021 09:38,Vasai,220,SHOPLIFTING,13,F,None,Other Crime,2,No,
03-22-2021 03:00,22-03-2021 11:01,Ludhiana,249,TRAFFIC VIOLATION,22,F,Blunt Object,Traffic Fatality,11,No,
03-22-2021 04:00,22-03-2021 04:02,Hyderabad,129,EXTORTION,67,M,Knife,Other Crime,6,Yes,
03-22-2021 05:00,22-03-2021 15:17,Indore,200,TRAFFIC VIOLATION,14,F,Poison,Traffic Fatality,9,No,
03-22-2021 06:00,22-03-2021 23:03,Ludhiana,367,EXTORTION,51,F,None,Other Crime,19,No,
03-22-2021 07:00,23-03-2021 01:49,Nashik,406,BURGLARY,50,M,Other,Other Crime,2,Yes,
03-22-2021 08:00,22-03-2021 18:30,Kolkata,309,IDENTITY THEFT,46,F,None,Violent Crime,12,Yes,
03-22-2021 09:00,22-03-2021 18:20,Varanasi,197,FIREARM OFFENSE,48,M,Knife,Fire Accident,13,No,
03-22-2021 10:00,22-03-2021 16:13,Bangalore,585,EXTORTION,37,F,Explosives,Other Crime,5,Yes,
03-22-2021 11:00,22-03-2021 14:55,Nagpur,366,SHOPLIFTING,75,F,Explosives,Other Crime,11,No,
03-22-2021 12:00,23-03-2021 06:44,Lucknow,476,HOMICIDE,26,F,None,Other Crime,6,Yes,
03-22-2021 13:00,22-03-2021 17:16,Ahmedabad,538,BURGLARY,58,F,Explosives,Other Crime,1,No,
03-22-2021 14:00,23-03-2021 02:13,Patna,221,DOMESTIC VIOLENCE,25,F,Blunt Object,Violent Crime,9,No,
03-22-2021 15:00,23-03-2021 05:20,Lucknow,476,ILLEGAL POSSESSION,23,F,Explosives,Other Crime,8,Yes,
03-22-2021 16:00,22-03-2021 18:25,Hyderabad,315,COUNTERFEITING,50,F,Blunt Object,Other Crime,5,No,
03-22-2021 17:00,23-03-2021 02:12,Delhi,316,BURGLARY,54,M,None,Other Crime,16,Yes,
03-22-2021 18:00,23-03-2021 17:09,Nagpur,141,BURGLARY,31,F,Knife,Other Crime,12,No,
03-22-2021 19:00,23-03-2021 11:27,Hyderabad,239,DRUG OFFENSE,48,F,Other,Other Crime,16,Yes,
03-22-2021 20:00,23-03-2021 07:02,Bangalore,516,DOMESTIC VIOLENCE,21,M,None,Violent Crime,19,No,
03-22-2021 21:00,22-03-2021 21:50,Hyderabad,357,ROBBERY,47,M,Other,Violent Crime,6,Yes,
03-22-2021 22:00,23-03-2021 18:41,Pune,264,KIDNAPPING,63,F,Firearm,Other Crime,13,No,
03-22-2021 23:00,23-03-2021 00:51,Nagpur,521,DRUG OFFENSE,19,F,Explosives,Other Crime,12,Yes,
03-23-2021 00:00,23-03-2021 22:02,Bangalore,599,TRAFFIC VIOLATION,11,F,Firearm,Traffic Fatality,1,No,
03-23-2021 01:00,23-03-2021 11:37,Chennai,249,EXTORTION,75,F,Blunt Object,Other Crime,9,No,
03-23-2021 02:00,23-03-2021 03:48,Nashik,584,PUBLIC INTOXICATION,42,F,Explosives,Other Crime,11,No,
03-23-2021 03:00,23-03-2021 05:34,Kalyan,396,COUNTERFEITING,79,F,Firearm,Other Crime,10,No,
03-23-2021 04:00,23-03-2021 15:20,Delhi,419,BURGLARY,54,F,Knife,Other Crime,7,No,
03-23-2021 05:00,24-03-2021 00:00,Mumbai,238,DRUG OFFENSE,32,F,Knife,Other Crime,9,No,
03-23-2021 06:00,23-03-2021 09:41,Hyderabad,284,KIDNAPPING,47,F,Blunt Object,Other Crime,5,Yes,
03-23-2021 07:00,23-03-2021 07:53,Hyderabad,432,ILLEGAL POSSESSION,78,M,Blunt Object,Other Crime,10,Yes,
03-23-2021 08:00,24-03-2021 01:18,Delhi,323,BURGLARY,59,F,Poison,Other Crime,15,Yes,
03-23-2021 09:00,24-03-2021 04:00,Kolkata,295,VANDALISM,22,F,None,Other Crime,19,Yes,
03-23-2021 10:00,24-03-2021 05:48,Kanpur,343,PUBLIC INTOXICATION,39,F,Other,Other Crime,16,No,
03-23-2021 11:00,23-03-2021 17:25,Bangalore,127,DRUG OFFENSE,37,F,None,Other Crime,3,No,
03-23-2021 12:00,24-03-2021 09:40,Thane,439,HOMICIDE,30,F,Knife,Other Crime,7,No,
03-23-2021 13:00,23-03-2021 21:59,Bangalore,447,COUNTERFEITING,32,F,None,Other Crime,7,Yes,
03-23-2021 14:00,23-03-2021 19:59,Bangalore,306,VEHICLE - STOLEN,22,M,Blunt Object,Violent Crime,8,No,
03-23-2021 15:00,23-03-2021 15:05,Mumbai,183,DOMESTIC VIOLENCE,67,F,Explosives,Violent Crime,6,Yes,
03-23-2021 16:00,23-03-2021 22:29,Kolkata,126,FIREARM OFFENSE,18,M,Poison,Fire Accident,6,Yes,
03-23-2021 17:00,23-03-2021 19:56,Chennai,488,KIDNAPPING,10,F,Other,Other Crime,17,Yes,
03-23-2021 18:00,24-03-2021 09:13,Jaipur,432,VANDALISM,62,F,Other,Other Crime,17,Yes,
03-23-2021 19:00,23-03-2021 22:12,Delhi,418,DOMESTIC VIOLENCE,57,F,None,Violent Crime,19,No,
03-23-2021 20:00,23-03-2021 20:43,Chennai,386,TRAFFIC VIOLATION,49,M,Firearm,Traffic Fatality,8,Yes,
03-23-2021 21:00,24-03-2021 17:10,Lucknow,511,ASSAULT,11,F,None,Violent Crime,10,No,
03-23-2021 22:00,24-03-2021 01:24,Kolkata,152,ARSON,66,M,Explosives,Fire Accident,8,Yes,
03-23-2021 23:00,24-03-2021 05:26,Hyderabad,460,ROBBERY,40,F,Explosives,Violent Crime,16,Yes,
03-24-2021 00:00,24-03-2021 03:01,Bangalore,356,KIDNAPPING,12,M,Firearm,Other Crime,3,Yes,
03-24-2021 01:00,24-03-2021 19:33,Kolkata,594,HOMICIDE,65,F,Other,Other Crime,2,No,
03-24-2021 02:00,24-03-2021 09:00,Ludhiana,164,EXTORTION,51,F,Other,Other Crime,18,Yes,
03-24-2021 03:00,24-03-2021 18:14,Surat,183,ROBBERY,18,F,Knife,Violent Crime,9,Yes,
03-24-2021 04:00,24-03-2021 11:48,Chennai,247,FRAUD,34,F,Blunt Object,Other Crime,2,Yes,
03-24-2021 05:00,24-03-2021 18:02,Chennai,552,ILLEGAL POSSESSION,28,F,Explosives,Other Crime,12,No,
03-24-2021 06:00,24-03-2021 06:52,Faridabad,380,SHOPLIFTING,76,M,Knife,Other Crime,2,No,
03-24-2021 07:00,24-03-2021 22:06,Vasai,487,TRAFFIC VIOLATION,28,F,Firearm,Traffic Fatality,13,No,
03-24-2021 08:00,24-03-2021 20:14,Patna,210,VEHICLE - STOLEN,22,F,Other,Violent Crime,9,No,
03-24-2021 09:00,25-03-2021 06:04,Delhi,583,VANDALISM,55,M,Knife,Other Crime,11,No,
03-24-2021 10:00,24-03-2021 16:36,Thane,393,FRAUD,32,F,Firearm,Other Crime,1,No,
03-24-2021 11:00,25-03-2021 05:31,Faridabad,441,VANDALISM,77,F,Poison,Other Crime,13,Yes,
03-24-2021 12:00,25-03-2021 10:08,Bhopal,578,SHOPLIFTING,79,F,Explosives,Other Crime,10,Yes,
03-24-2021 13:00,24-03-2021 16:27,Chennai,215,COUNTERFEITING,66,F,Explosives,Other Crime,2,Yes,
03-24-2021 14:00,24-03-2021 21:31,Mumbai,186,FIREARM OFFENSE,43,F,Poison,Fire Accident,13,No,
03-24-2021 15:00,25-03-2021 06:15,Mumbai,101,TRAFFIC VIOLATION,76,M,Blunt Object,Traffic Fatality,18,Yes,
03-24-2021 16:00,25-03-2021 15:33,Kolkata,294,DRUG OFFENSE,47,F,Other,Other Crime,18,No,
03-24-2021 17:00,24-03-2021 17:17,Srinagar,256,HOMICIDE,18,F,Explosives,Other Crime,1,No,
